Date,Product,Store,Price,Demand,Sales
2023-08-13,Product_1,Store_1,62.37,47,32
2023-08-13,Product_1,Store_2,82.23,42,37
2023-08-13,Product_1,Store_3,28.49,51,44
2023-08-13,Product_2,Store_1,92.27,47,26
2023-08-13,Product_2,Store_2,11.66,40,32
2023-08-13,Product_2,Store_3,15.39,45,34
2023-08-13,Product_3,Store_1,19.89,45,42
2023-08-13,Product_3,Store_2,57.38,38,22
2023-08-13,Product_3,Store_3,54.37,43,34
2023-08-13,Product_4,Store_1,39.36,45,37
2023-08-13,Product_4,Store_2,76.84,35,29
2023-08-13,Product_4,Store_3,20.92,49,36
2023-08-13,Product_5,Store_1,52.62,50,39
2023-08-13,Product_5,Store_2,86.66,49,31
2023-08-13,Product_5,Store_3,23.32,25,17
2023-08-14,Product_1,Store_1,71.88,22,18
2023-08-14,Product_1,Store_2,91.53,41,33
2023-08-14,Product_1,Store_3,56.88,40,27
2023-08-14,Product_2,Store_1,87.59,48,33
2023-08-14,Product_2,Store_2,22.29,33,26
2023-08-14,Product_2,Store_3,22.55,42,37
2023-08-14,Product_3,Store_1,85.79,24,20
2023-08-14,Product_3,Store_2,13.12,28,18
2023-08-14,Product_3,Store_3,73.71,30,20
2023-08-14,Product_4,Store_1,49.2,38,20
2023-08-14,Product_4,Store_2,11.88,31,30
2023-08-14,Product_4,Store_3,54.73,36,36
2023-08-14,Product_5,Store_1,31.32,48,36
2023-08-14,Product_5,Store_2,15.16,33,28
2023-08-14,Product_5,Store_3,16.24,30,29
2023-08-15,Product_1,Store_1,30.93,33,29
2023-08-15,Product_1,Store_2,88.15,29,19
2023-08-15,Product_1,Store_3,57.08,27,27
2023-08-15,Product_2,Store_1,22.87,36,36
2023-08-15,Product_2,Store_2,24.18,31,31
2023-08-15,Product_2,Store_3,88.8,23,23
2023-08-15,Product_3,Store_1,54.29,41,40
2023-08-15,Product_3,Store_2,25.96,47,35
2023-08-15,Product_3,Store_3,84.24,29,21
2023-08-15,Product_4,Store_1,38.63,37,27
2023-08-15,Product_4,Store_2,88.09,48,44
2023-08-15,Product_4,Store_3,14.27,31,26
2023-08-15,Product_5,Store_1,25.41,28,26
2023-08-15,Product_5,Store_2,14.17,40,25
2023-08-15,Product_5,Store_3,87.31,41,27
2023-08-16,Product_1,Store_1,40.73,39,33
2023-08-16,Product_1,Store_2,41.78,25,25
2023-08-16,Product_1,Store_3,23.4,55,40
2023-08-16,Product_2,Store_1,28.66,33,31
2023-08-16,Product_2,Store_2,73.26,41,33
2023-08-16,Product_2,Store_3,104.89,18,15
2023-08-16,Product_3,Store_1,72.33,48,35
2023-08-16,Product_3,Store_2,56.3,31,31
2023-08-16,Product_3,Store_3,36.28,52,52
2023-08-16,Product_4,Store_1,85.26,40,35
2023-08-16,Product_4,Store_2,67.89,38,19
2023-08-16,Product_4,Store_3,34.96,39,38
2023-08-16,Product_5,Store_1,40.45,34,24
2023-08-16,Product_5,Store_2,98.09,33,19
2023-08-16,Product_5,Store_3,32.38,39,37
2023-08-17,Product_1,Store_1,44.58,40,27
2023-08-17,Product_1,Store_2,80.17,33,29
2023-08-17,Product_1,Store_3,42.04,36,25
2023-08-17,Product_2,Store_1,32.4,38,23
2023-08-17,Product_2,Store_2,24.66,45,45
2023-08-17,Product_2,Store_3,10.87,45,36
2023-08-17,Product_3,Store_1,86.56,37,26
2023-08-17,Product_3,Store_2,88.82,36,32
2023-08-17,Product_3,Store_3,82.12,32,32
2023-08-17,Product_4,Store_1,54.94,39,34
2023-08-17,Product_4,Store_2,36.8,51,46
2023-08-17,Product_4,Store_3,35.34,29,22
2023-08-17,Product_5,Store_1,90.57,34,21
2023-08-17,Product_5,Store_2,25.7,30,28
2023-08-17,Product_5,Store_3,81.45,42,30
2023-08-18,Product_1,Store_1,23.17,30,25
2023-08-18,Product_1,Store_2,22.07,34,28
2023-08-18,Product_1,Store_3,12.1,34,34
2023-08-18,Product_2,Store_1,24.95,41,26
2023-08-18,Product_2,Store_2,37.16,45,40
2023-08-18,Product_2,Store_3,45.42,34,27
2023-08-18,Product_3,Store_1,78.13,28,22
2023-08-18,Product_3,Store_2,74.72,36,25
2023-08-18,Product_3,Store_3,60.32,40,40
2023-08-18,Product_4,Store_1,51.85,41,41
2023-08-18,Product_4,Store_2,68.52,44,41
2023-08-18,Product_4,Store_3,69.93,29,29
2023-08-18,Product_5,Store_1,25.52,26,16
2023-08-18,Product_5,Store_2,61.27,37,24
2023-08-18,Product_5,Store_3,58.91,42,36
2023-08-19,Product_1,Store_1,96.23,47,40
2023-08-19,Product_1,Store_2,97.57,37,26
2023-08-19,Product_1,Store_3,92.34,32,18
2023-08-19,Product_2,Store_1,93.86,53,44
2023-08-19,Product_2,Store_2,52.68,42,34
2023-08-19,Product_2,Store_3,47.98,40,29
2023-08-19,Product_3,Store_1,11.85,36,28
2023-08-19,Product_3,Store_2,48.5,52,40
2023-08-19,Product_3,Store_3,98.46,39,27
2023-08-19,Product_4,Store_1,69.48,50,42
2023-08-19,Product_4,Store_2,56.67,48,40
2023-08-19,Product_4,Store_3,68.76,40,35
2023-08-19,Product_5,Store_1,53.84,43,27
2023-08-19,Product_5,Store_2,14.58,34,26
2023-08-19,Product_5,Store_3,72.32,45,35
2023-08-20,Product_1,Store_1,38.38,45,26
2023-08-20,Product_1,Store_2,45.64,52,38
2023-08-20,Product_1,Store_3,88.02,49,35
2023-08-20,Product_2,Store_1,31.29,56,44
2023-08-20,Product_2,Store_2,16.32,38,36
2023-08-20,Product_2,Store_3,51.42,43,37
2023-08-20,Product_3,Store_1,45.59,34,27
2023-08-20,Product_3,Store_2,81.36,48,36
2023-08-20,Product_3,Store_3,24.7,39,26
2023-08-20,Product_4,Store_1,30.89,50,39
2023-08-20,Product_4,Store_2,69.93,47,31
2023-08-20,Product_4,Store_3,31.95,50,49
2023-08-20,Product_5,Store_1,78.58,46,43
2023-08-20,Product_5,Store_2,45.93,44,32
2023-08-20,Product_5,Store_3,19.75,43,21
2023-08-21,Product_1,Store_1,79.34,30,30
2023-08-21,Product_1,Store_2,86.47,29,21
2023-08-21,Product_1,Store_3,27.48,45,45
2023-08-21,Product_2,Store_1,21.08,35,34
2023-08-21,Product_2,Store_2,67.78,28,28
2023-08-21,Product_2,Store_3,75.16,36,26
2023-08-21,Product_3,Store_1,66.16,36,26
2023-08-21,Product_3,Store_2,54.59,37,33
2023-08-21,Product_3,Store_3,47.67,27,27
2023-08-21,Product_4,Store_1,86.74,45,45
2023-08-21,Product_4,Store_2,17.05,29,23
2023-08-21,Product_4,Store_3,95.29,40,34
2023-08-21,Product_5,Store_1,49.76,51,25
2023-08-21,Product_5,Store_2,88.34,25,20
2023-08-21,Product_5,Store_3,27.46,32,27
2023-08-22,Product_1,Store_1,56.23,39,27
2023-08-22,Product_1,Store_2,43.15,32,21
2023-08-22,Product_1,Store_3,41.91,30,25
2023-08-22,Product_2,Store_1,35.78,41,37
2023-08-22,Product_2,Store_2,73.72,28,24
2023-08-22,Product_2,Store_3,24.59,41,29
2023-08-22,Product_3,Store_1,28.03,30,19
2023-08-22,Product_3,Store_2,19.07,39,24
2023-08-22,Product_3,Store_3,86.66,32,32
2023-08-22,Product_4,Store_1,82.6,46,30
2023-08-22,Product_4,Store_2,86.66,36,27
2023-08-22,Product_4,Store_3,36.95,37,29
2023-08-22,Product_5,Store_1,53.72,44,36
2023-08-22,Product_5,Store_2,42.2,30,21
2023-08-22,Product_5,Store_3,92.83,39,37
2023-08-23,Product_1,Store_1,63.52,36,29
2023-08-23,Product_1,Store_2,87.71,44,31
2023-08-23,Product_1,Store_3,101.12,40,29
2023-08-23,Product_2,Store_1,33.93,33,21
2023-08-23,Product_2,Store_2,103.09,36,36
2023-08-23,Product_2,Store_3,24.46,43,32
2023-08-23,Product_3,Store_1,80.61,37,37
2023-08-23,Product_3,Store_2,22.31,39,31
2023-08-23,Product_3,Store_3,65.92,28,18
2023-08-23,Product_4,Store_1,42.63,40,31
2023-08-23,Product_4,Store_2,97.43,54,42
2023-08-23,Product_4,Store_3,93.8,33,20
2023-08-23,Product_5,Store_1,61.28,42,32
2023-08-23,Product_5,Store_2,55.22,38,25
2023-08-23,Product_5,Store_3,53.21,46,35
2023-08-24,Product_1,Store_1,98.35,38,27
2023-08-24,Product_1,Store_2,46.99,35,26
2023-08-24,Product_1,Store_3,89.85,32,21
2023-08-24,Product_2,Store_1,21.52,35,19
2023-08-24,Product_2,Store_2,35.64,30,21
2023-08-24,Product_2,Store_3,40.59,33,22
2023-08-24,Product_3,Store_1,107.55,40,40
2023-08-24,Product_3,Store_2,20.77,31,25
2023-08-24,Product_3,Store_3,39.43,44,36
2023-08-24,Product_4,Store_1,76.19,41,23
2023-08-24,Product_4,Store_2,76.21,30,21
2023-08-24,Product_4,Store_3,69.28,36,20
2023-08-24,Product_5,Store_1,24.03,47,39
2023-08-24,Product_5,Store_2,10.51,27,22
2023-08-24,Product_5,Store_3,35.54,30,26
2023-08-25,Product_1,Store_1,51.71,36,28
2023-08-25,Product_1,Store_2,71.57,42,33
2023-08-25,Product_1,Store_3,45.94,49,44
2023-08-25,Product_2,Store_1,82.02,35,31
2023-08-25,Product_2,Store_2,62.18,34,30
2023-08-25,Product_2,Store_3,66.63,32,31
2023-08-25,Product_3,Store_1,72.61,34,33
2023-08-25,Product_3,Store_2,83.69,56,48
2023-08-25,Product_3,Store_3,22.5,33,26
2023-08-25,Product_4,Store_1,86.44,33,25
2023-08-25,Product_4,Store_2,56.77,46,30
2023-08-25,Product_4,Store_3,58.38,35,30
2023-08-25,Product_5,Store_1,42.19,39,21
2023-08-25,Product_5,Store_2,66.73,45,42
2023-08-25,Product_5,Store_3,88.63,31,22
2023-08-26,Product_1,Store_1,16.47,45,44
2023-08-26,Product_1,Store_2,18.48,43,31
2023-08-26,Product_1,Store_3,93.62,40,30
2023-08-26,Product_2,Store_1,21.96,47,28
2023-08-26,Product_2,Store_2,89.36,52,48
2023-08-26,Product_2,Store_3,30.75,51,39
2023-08-26,Product_3,Store_1,15.75,45,41
2023-08-26,Product_3,Store_2,30.07,42,34
2023-08-26,Product_3,Store_3,82.25,46,33
2023-08-26,Product_4,Store_1,82.66,40,38
2023-08-26,Product_4,Store_2,54.08,30,20
2023-08-26,Product_4,Store_3,13.74,40,23
2023-08-26,Product_5,Store_1,63.21,54,31
2023-08-26,Product_5,Store_2,23.43,46,45
2023-08-26,Product_5,Store_3,93.78,60,56
2023-08-27,Product_1,Store_1,44.29,45,35
2023-08-27,Product_1,Store_2,62.63,38,34
2023-08-27,Product_1,Store_3,50.92,40,33
2023-08-27,Product_2,Store_1,11.63,45,37
2023-08-27,Product_2,Store_2,24.52,46,45
2023-08-27,Product_2,Store_3,21.23,38,30
2023-08-27,Product_3,Store_1,73.05,56,49
2023-08-27,Product_3,Store_2,12.54,36,25
2023-08-27,Product_3,Store_3,59.66,52,39
2023-08-27,Product_4,Store_1,66.91,59,53
2023-08-27,Product_4,Store_2,41.99,45,36
2023-08-27,Product_4,Store_3,55.28,41,34
2023-08-27,Product_5,Store_1,15.81,37,23
2023-08-27,Product_5,Store_2,60.61,43,37
2023-08-27,Product_5,Store_3,21.56,50,38
2023-08-28,Product_1,Store_1,59.51,35,35
2023-08-28,Product_1,Store_2,49.1,53,38
2023-08-28,Product_1,Store_3,82.18,37,20
2023-08-28,Product_2,Store_1,61.27,29,29
2023-08-28,Product_2,Store_2,40.02,34,26
2023-08-28,Product_2,Store_3,47.74,20,12
2023-08-28,Product_3,Store_1,81.84,33,19
2023-08-28,Product_3,Store_2,27.39,33,30
2023-08-28,Product_3,Store_3,62.58,34,28
2023-08-28,Product_4,Store_1,90.18,42,24
2023-08-28,Product_4,Store_2,38.6,35,26
2023-08-28,Product_4,Store_3,51.24,31,31
2023-08-28,Product_5,Store_1,94.03,35,33
2023-08-28,Product_5,Store_2,82.42,33,30
2023-08-28,Product_5,Store_3,39.48,33,26
2023-08-29,Product_1,Store_1,18.25,50,36
2023-08-29,Product_1,Store_2,74.05,32,30
2023-08-29,Product_1,Store_3,63.01,36,32
2023-08-29,Product_2,Store_1,38.39,40,37
2023-08-29,Product_2,Store_2,93.82,49,36
2023-08-29,Product_2,Store_3,94.68,40,31
2023-08-29,Product_3,Store_1,31.27,33,25
2023-08-29,Product_3,Store_2,61.26,31,28
2023-08-29,Product_3,Store_3,65.74,42,32
2023-08-29,Product_4,Store_1,68.88,23,21
2023-08-29,Product_4,Store_2,20.43,50,44
2023-08-29,Product_4,Store_3,18.93,34,34
2023-08-29,Product_5,Store_1,40.16,48,44
2023-08-29,Product_5,Store_2,29.53,44,29
2023-08-29,Product_5,Store_3,83.35,42,32
2023-08-30,Product_1,Store_1,97.81,26,15
2023-08-30,Product_1,Store_2,61.49,32,26
2023-08-30,Product_1,Store_3,75.32,58,48
2023-08-30,Product_2,Store_1,98.57,44,27
2023-08-30,Product_2,Store_2,16.56,40,26
2023-08-30,Product_2,Store_3,47.58,34,18
2023-08-30,Product_3,Store_1,45.55,40,31
2023-08-30,Product_3,Store_2,76.16,43,34
2023-08-30,Product_3,Store_3,89.0,39,38
2023-08-30,Product_4,Store_1,46.89,37,18
2023-08-30,Product_4,Store_2,39.62,36,24
2023-08-30,Product_4,Store_3,47.65,30,21
2023-08-30,Product_5,Store_1,88.08,36,26
2023-08-30,Product_5,Store_2,73.71,31,29
2023-08-30,Product_5,Store_3,96.14,34,27
2023-08-31,Product_1,Store_1,30.37,39,35
2023-08-31,Product_1,Store_2,33.77,41,41
2023-08-31,Product_1,Store_3,44.13,27,17
2023-08-31,Product_2,Store_1,67.24,27,26
2023-08-31,Product_2,Store_2,75.14,36,19
2023-08-31,Product_2,Store_3,24.01,34,30
2023-08-31,Product_3,Store_1,17.57,40,27
2023-08-31,Product_3,Store_2,17.96,43,36
2023-08-31,Product_3,Store_3,76.23,40,33
2023-08-31,Product_4,Store_1,13.44,37,30
2023-08-31,Product_4,Store_2,54.94,43,41
2023-08-31,Product_4,Store_3,88.18,38,25
2023-08-31,Product_5,Store_1,84.58,42,33
2023-08-31,Product_5,Store_2,71.33,30,27
2023-08-31,Product_5,Store_3,63.18,39,36
2023-09-01,Product_1,Store_1,97.69,32,32
2023-09-01,Product_1,Store_2,78.66,40,35
2023-09-01,Product_1,Store_3,70.5,32,28
2023-09-01,Product_2,Store_1,84.0,23,23
2023-09-01,Product_2,Store_2,18.87,37,29
2023-09-01,Product_2,Store_3,52.66,35,20
2023-09-01,Product_3,Store_1,86.03,33,32
2023-09-01,Product_3,Store_2,28.99,35,28
2023-09-01,Product_3,Store_3,95.7,37,34
2023-09-01,Product_4,Store_1,31.42,34,27
2023-09-01,Product_4,Store_2,77.54,36,32
2023-09-01,Product_4,Store_3,91.72,42,28
2023-09-01,Product_5,Store_1,12.28,40,26
2023-09-01,Product_5,Store_2,19.83,24,15
2023-09-01,Product_5,Store_3,63.51,37,33
2023-09-02,Product_1,Store_1,101.3,35,32
2023-09-02,Product_1,Store_2,83.63,30,18
2023-09-02,Product_1,Store_3,44.55,32,30
2023-09-02,Product_2,Store_1,55.89,39,32
2023-09-02,Product_2,Store_2,64.53,33,29
2023-09-02,Product_2,Store_3,89.3,41,32
2023-09-02,Product_3,Store_1,72.84,47,36
2023-09-02,Product_3,Store_2,67.1,55,49
2023-09-02,Product_3,Store_3,35.35,42,41
2023-09-02,Product_4,Store_1,47.21,35,31
2023-09-02,Product_4,Store_2,11.75,55,55
2023-09-02,Product_4,Store_3,46.24,45,38
2023-09-02,Product_5,Store_1,58.06,39,29
2023-09-02,Product_5,Store_2,61.91,33,31
2023-09-02,Product_5,Store_3,15.74,33,20
2023-09-03,Product_1,Store_1,70.0,31,31
2023-09-03,Product_1,Store_2,29.48,48,28
2023-09-03,Product_1,Store_3,58.66,39,28
2023-09-03,Product_2,Store_1,65.88,31,26
2023-09-03,Product_2,Store_2,35.57,55,43
2023-09-03,Product_2,Store_3,76.95,37,25
2023-09-03,Product_3,Store_1,72.48,35,35
2023-09-03,Product_3,Store_2,69.75,38,38
2023-09-03,Product_3,Store_3,101.01,27,27
2023-09-03,Product_4,Store_1,10.6,56,39
2023-09-03,Product_4,Store_2,81.91,26,17
2023-09-03,Product_4,Store_3,95.29,36,26
2023-09-03,Product_5,Store_1,76.04,36,28
2023-09-03,Product_5,Store_2,96.64,42,33
2023-09-03,Product_5,Store_3,21.5,47,33
2023-09-04,Product_1,Store_1,97.57,24,23
2023-09-04,Product_1,Store_2,15.4,32,25
2023-09-04,Product_1,Store_3,28.17,40,37
2023-09-04,Product_2,Store_1,17.75,26,23
2023-09-04,Product_2,Store_2,92.7,39,25
2023-09-04,Product_2,Store_3,19.4,29,29
2023-09-04,Product_3,Store_1,26.04,41,22
2023-09-04,Product_3,Store_2,14.22,41,37
2023-09-04,Product_3,Store_3,17.24,23,19
2023-09-04,Product_4,Store_1,90.16,37,32
2023-09-04,Product_4,Store_2,10.87,29,23
2023-09-04,Product_4,Store_3,47.6,33,23
2023-09-04,Product_5,Store_1,48.07,38,38
2023-09-04,Product_5,Store_2,58.27,23,19
2023-09-04,Product_5,Store_3,64.87,34,34
2023-09-05,Product_1,Store_1,86.11,39,22
2023-09-05,Product_1,Store_2,72.21,30,26
2023-09-05,Product_1,Store_3,68.42,37,30
2023-09-05,Product_2,Store_1,84.02,23,23
2023-09-05,Product_2,Store_2,57.15,46,35
2023-09-05,Product_2,Store_3,66.06,28,24
2023-09-05,Product_3,Store_1,37.06,38,24
2023-09-05,Product_3,Store_2,93.11,42,34
2023-09-05,Product_3,Store_3,73.86,24,19
2023-09-05,Product_4,Store_1,84.67,30,24
2023-09-05,Product_4,Store_2,87.08,34,32
2023-09-05,Product_4,Store_3,27.99,37,22
2023-09-05,Product_5,Store_1,89.95,42,26
2023-09-05,Product_5,Store_2,12.94,31,17
2023-09-05,Product_5,Store_3,69.1,35,21
2023-09-06,Product_1,Store_1,83.17,33,30
2023-09-06,Product_1,Store_2,62.36,27,13
2023-09-06,Product_1,Store_3,64.51,37,32
2023-09-06,Product_2,Store_1,16.79,35,31
2023-09-06,Product_2,Store_2,85.1,36,31
2023-09-06,Product_2,Store_3,90.75,34,28
2023-09-06,Product_3,Store_1,84.01,27,19
2023-09-06,Product_3,Store_2,43.49,30,23
2023-09-06,Product_3,Store_3,32.02,34,34
2023-09-06,Product_4,Store_1,41.42,31,31
2023-09-06,Product_4,Store_2,34.23,34,32
2023-09-06,Product_4,Store_3,97.26,34,21
2023-09-06,Product_5,Store_1,90.64,34,25
2023-09-06,Product_5,Store_2,18.8,23,21
2023-09-06,Product_5,Store_3,47.8,38,37
2023-09-07,Product_1,Store_1,16.92,44,39
2023-09-07,Product_1,Store_2,68.11,29,20
2023-09-07,Product_1,Store_3,97.15,35,27
2023-09-07,Product_2,Store_1,56.05,26,26
2023-09-07,Product_2,Store_2,16.83,30,27
2023-09-07,Product_2,Store_3,21.62,26,20
2023-09-07,Product_3,Store_1,56.5,33,26
2023-09-07,Product_3,Store_2,96.34,51,34
2023-09-07,Product_3,Store_3,25.57,35,20
2023-09-07,Product_4,Store_1,87.94,30,29
2023-09-07,Product_4,Store_2,25.54,26,23
2023-09-07,Product_4,Store_3,80.96,33,21
2023-09-07,Product_5,Store_1,89.96,35,35
2023-09-07,Product_5,Store_2,81.21,39,32
2023-09-07,Product_5,Store_3,52.63,36,35
2023-09-08,Product_1,Store_1,62.54,31,19
2023-09-08,Product_1,Store_2,35.66,31,24
2023-09-08,Product_1,Store_3,97.17,49,37
2023-09-08,Product_2,Store_1,44.02,34,33
2023-09-08,Product_2,Store_2,55.82,45,38
2023-09-08,Product_2,Store_3,87.64,34,34
2023-09-08,Product_3,Store_1,85.85,35,31
2023-09-08,Product_3,Store_2,63.96,34,33
2023-09-08,Product_3,Store_3,52.86,28,14
2023-09-08,Product_4,Store_1,49.4,27,19
2023-09-08,Product_4,Store_2,36.5,38,38
2023-09-08,Product_4,Store_3,24.37,33,25
2023-09-08,Product_5,Store_1,93.3,23,13
2023-09-08,Product_5,Store_2,14.26,44,35
2023-09-08,Product_5,Store_3,29.05,27,15
2023-09-09,Product_1,Store_1,19.86,43,37
2023-09-09,Product_1,Store_2,87.78,49,34
2023-09-09,Product_1,Store_3,71.19,44,25
2023-09-09,Product_2,Store_1,15.36,53,45
2023-09-09,Product_2,Store_2,44.84,31,28
2023-09-09,Product_2,Store_3,58.53,35,26
2023-09-09,Product_3,Store_1,66.35,49,36
2023-09-09,Product_3,Store_2,24.93,41,33
2023-09-09,Product_3,Store_3,73.64,60,44
2023-09-09,Product_4,Store_1,22.3,36,25
2023-09-09,Product_4,Store_2,34.67,42,42
2023-09-09,Product_4,Store_3,88.13,34,27
2023-09-09,Product_5,Store_1,31.35,38,26
2023-09-09,Product_5,Store_2,85.03,36,27
2023-09-09,Product_5,Store_3,21.24,45,31
2023-09-10,Product_1,Store_1,58.55,39,31
2023-09-10,Product_1,Store_2,73.12,37,28
2023-09-10,Product_1,Store_3,57.0,32,28
2023-09-10,Product_2,Store_1,58.66,38,28
2023-09-10,Product_2,Store_2,25.52,43,43
2023-09-10,Product_2,Store_3,37.09,47,41
2023-09-10,Product_3,Store_1,82.56,36,31
2023-09-10,Product_3,Store_2,52.76,24,24
2023-09-10,Product_3,Store_3,57.03,41,26
2023-09-10,Product_4,Store_1,12.99,46,38
2023-09-10,Product_4,Store_2,87.0,32,28
2023-09-10,Product_4,Store_3,53.33,44,44
2023-09-10,Product_5,Store_1,16.67,41,36
2023-09-10,Product_5,Store_2,51.17,47,34
2023-09-10,Product_5,Store_3,66.21,37,35
2023-09-11,Product_1,Store_1,83.39,14,13
2023-09-11,Product_1,Store_2,68.07,45,32
2023-09-11,Product_1,Store_3,68.47,41,36
2023-09-11,Product_2,Store_1,66.36,39,35
2023-09-11,Product_2,Store_2,47.92,37,27
2023-09-11,Product_2,Store_3,33.58,34,32
2023-09-11,Product_3,Store_1,64.16,43,32
2023-09-11,Product_3,Store_2,62.31,46,45
2023-09-11,Product_3,Store_3,88.05,31,31
2023-09-11,Product_4,Store_1,89.43,36,33
2023-09-11,Product_4,Store_2,92.93,28,20
2023-09-11,Product_4,Store_3,92.98,36,29
2023-09-11,Product_5,Store_1,54.45,29,14
2023-09-11,Product_5,Store_2,71.34,45,41
2023-09-11,Product_5,Store_3,35.6,28,24
2023-09-12,Product_1,Store_1,45.18,35,27
2023-09-12,Product_1,Store_2,88.89,31,31
2023-09-12,Product_1,Store_3,28.3,27,17
2023-09-12,Product_2,Store_1,57.24,40,30
2023-09-12,Product_2,Store_2,75.38,33,21
2023-09-12,Product_2,Store_3,92.2,35,30
2023-09-12,Product_3,Store_1,54.17,47,36
2023-09-12,Product_3,Store_2,71.3,56,51
2023-09-12,Product_3,Store_3,88.07,36,27
2023-09-12,Product_4,Store_1,45.22,46,41
2023-09-12,Product_4,Store_2,56.68,31,22
2023-09-12,Product_4,Store_3,89.35,39,30
2023-09-12,Product_5,Store_1,13.18,38,24
2023-09-12,Product_5,Store_2,70.77,37,25
2023-09-12,Product_5,Store_3,49.17,25,24
2023-09-13,Product_1,Store_1,45.97,29,22
2023-09-13,Product_1,Store_2,43.95,48,42
2023-09-13,Product_1,Store_3,29.28,34,27
2023-09-13,Product_2,Store_1,76.08,29,27
2023-09-13,Product_2,Store_2,62.86,45,28
2023-09-13,Product_2,Store_3,24.36,31,21
2023-09-13,Product_3,Store_1,28.44,37,29
2023-09-13,Product_3,Store_2,103.58,40,28
2023-09-13,Product_3,Store_3,37.2,35,35
2023-09-13,Product_4,Store_1,81.01,32,23
2023-09-13,Product_4,Store_2,49.85,30,30
2023-09-13,Product_4,Store_3,89.62,28,27
2023-09-13,Product_5,Store_1,37.07,33,18
2023-09-13,Product_5,Store_2,20.06,33,28
2023-09-13,Product_5,Store_3,61.23,36,21
2023-09-14,Product_1,Store_1,59.69,42,36
2023-09-14,Product_1,Store_2,15.47,32,26
2023-09-14,Product_1,Store_3,23.31,37,28
2023-09-14,Product_2,Store_1,34.72,37,34
2023-09-14,Product_2,Store_2,83.33,32,22
2023-09-14,Product_2,Store_3,25.2,29,29
2023-09-14,Product_3,Store_1,86.75,30,30
2023-09-14,Product_3,Store_2,46.9,38,32
2023-09-14,Product_3,Store_3,70.45,51,39
2023-09-14,Product_4,Store_1,55.47,40,33
2023-09-14,Product_4,Store_2,69.38,48,29
2023-09-14,Product_4,Store_3,43.79,28,18
2023-09-14,Product_5,Store_1,93.51,31,20
2023-09-14,Product_5,Store_2,96.01,27,24
2023-09-14,Product_5,Store_3,40.72,31,27
2023-09-15,Product_1,Store_1,99.89,47,33
2023-09-15,Product_1,Store_2,9.82,22,18
2023-09-15,Product_1,Store_3,32.71,34,32
2023-09-15,Product_2,Store_1,70.01,34,24
2023-09-15,Product_2,Store_2,34.02,39,30
2023-09-15,Product_2,Store_3,73.4,29,20
2023-09-15,Product_3,Store_1,18.28,32,25
2023-09-15,Product_3,Store_2,94.96,37,33
2023-09-15,Product_3,Store_3,75.41,39,24
2023-09-15,Product_4,Store_1,101.5,31,26
2023-09-15,Product_4,Store_2,66.3,31,26
2023-09-15,Product_4,Store_3,13.05,34,24
2023-09-15,Product_5,Store_1,79.15,24,20
2023-09-15,Product_5,Store_2,67.17,31,24
2023-09-15,Product_5,Store_3,86.42,47,46
2023-09-16,Product_1,Store_1,27.12,32,21
2023-09-16,Product_1,Store_2,96.97,35,25
2023-09-16,Product_1,Store_3,28.09,32,29
2023-09-16,Product_2,Store_1,94.47,32,23
2023-09-16,Product_2,Store_2,47.83,41,32
2023-09-16,Product_2,Store_3,33.56,44,29
2023-09-16,Product_3,Store_1,66.08,38,33
2023-09-16,Product_3,Store_2,87.1,45,43
2023-09-16,Product_3,Store_3,53.02,48,32
2023-09-16,Product_4,Store_1,68.87,42,26
2023-09-16,Product_4,Store_2,39.74,39,39
2023-09-16,Product_4,Store_3,38.58,42,38
2023-09-16,Product_5,Store_1,85.06,44,32
2023-09-16,Product_5,Store_2,48.06,55,41
2023-09-16,Product_5,Store_3,70.58,29,21
2023-09-17,Product_1,Store_1,82.79,50,40
2023-09-17,Product_1,Store_2,30.26,35,26
2023-09-17,Product_1,Store_3,78.82,35,30
2023-09-17,Product_2,Store_1,72.89,47,42
2023-09-17,Product_2,Store_2,20.87,34,25
2023-09-17,Product_2,Store_3,44.86,41,36
2023-09-17,Product_3,Store_1,84.22,39,33
2023-09-17,Product_3,Store_2,63.48,40,34
2023-09-17,Product_3,Store_3,63.2,35,28
2023-09-17,Product_4,Store_1,69.66,33,24
2023-09-17,Product_4,Store_2,89.68,39,27
2023-09-17,Product_4,Store_3,43.78,29,20
2023-09-17,Product_5,Store_1,27.98,52,52
2023-09-17,Product_5,Store_2,71.44,45,37
2023-09-17,Product_5,Store_3,104.28,55,55
2023-09-18,Product_1,Store_1,82.46,34,23
2023-09-18,Product_1,Store_2,75.3,34,17
2023-09-18,Product_1,Store_3,90.93,30,20
2023-09-18,Product_2,Store_1,41.69,31,29
2023-09-18,Product_2,Store_2,49.61,37,34
2023-09-18,Product_2,Store_3,28.53,42,39
2023-09-18,Product_3,Store_1,38.03,33,30
2023-09-18,Product_3,Store_2,25.48,35,30
2023-09-18,Product_3,Store_3,66.09,21,15
2023-09-18,Product_4,Store_1,95.16,34,24
2023-09-18,Product_4,Store_2,76.43,34,30
2023-09-18,Product_4,Store_3,48.81,37,27
2023-09-18,Product_5,Store_1,74.33,32,22
2023-09-18,Product_5,Store_2,18.16,40,32
2023-09-18,Product_5,Store_3,30.77,32,19
2023-09-19,Product_1,Store_1,59.36,30,24
2023-09-19,Product_1,Store_2,78.31,41,30
2023-09-19,Product_1,Store_3,89.37,35,31
2023-09-19,Product_2,Store_1,26.06,46,40
